country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,418,11.422446488547022,7.390215021149549,0.6400000000000005,28.489195115958818,95.52514975271275,45708.55369363488
Albania,943,1.0977371847619568,0.7219694852922159,0.20000000000000004,49.741674924449555,312.5520014841838,138183.42506248876
Algeria,1050,15.96464287267095,10.104599259191836,0.18000000000000002,64.93904316080295,236.00492812924634,135714.4869532915
Andorra,678,0.4784571055150465,0.4984124539579611,0.4800000000000003,42.557477870241634,250.21560079845284,11561.497769929367
Angola,524,0.1509580298871716,0.15574347195817712,0.5600000000000004,28.428890068929658,193.41328528730693,19706.174942570353
Antigua and Barbuda,618,0.2724320497523613,0.25464975523413785,0.43000000000000027,80.87148618053183,173.05194580149995,218.88130581321266
Argentina,754,16.18594278455995,14.680867841473583,0.5400000000000004,35.930297408289796,217.21132417087193,1865855.6011544245
Armenia,1216,9.8073424545978,8.384162135251833,0.3500000000000002,61.52513861383945,268.53523668175455,260985.05280743862
Australia,539,3.230949575790456,4.346660979050572,0.4600000000000003,38.25419940806074,136.32544084752055,29487.787594685007
Austria,535,0.7305185326933609,0.7041281198289303,0.43000000000000027,21.029725384085648,260.6163286819537,417590.86195337144
Azerbaijan,1081,6.321030816892611,5.040635116289883,0.40000000000000024,52.508131418839874,330.887443509433,610489.379392271
Bahamas,405,0.5648946995315963,0.5369589298293842,0.28000000000000014,23.928018322732786,180.09702349467887,8066.665375375626
Bahrain,669,8.008645533140081,8.661482597086572,0.5000000000000003,42.64723650137376,176.28020699903283,96590.91397896223
Bangladesh,729,97.33375476834426,86.3124766847798,0.17,42.7354568869812,148.77245443817355,511344.64801136934
Barbados,1429591,1.5440692495597208,2.0292601140107007,0.17,-122982.63760344977,2175888.8886944447,249.57645037532762
Belarus,4620,87.60284728472624,72.74683253865014,0.28000000000000014,119.32562128057958,1656.2602587638626,17125854055.27827
Belgium,562,0.697226743950733,0.6442326123480937,0.5800000000000004,24.065703884735303,237.16714376330276,702879.9459837461
Belize,530,1.7654888604505206,1.854184367834856,0.3500000000000002,32.53151666993455,174.57865678365502,15084.269965956893
Benin,457,1.4252101418307694,1.1888058706135305,0.3300000000000002,40.55695603880835,122.55842681211398,3211.842007106993
Bhutan,-4626228403,3.290768632817085,3.0498699708088637,0.30000000000000016,-554872987.4906126,148196419.64250302,507.0929191606209
Bolivia,450,4.659491825636724,5.389539838866769,0.5700000000000004,26.306877449002126,134.15200417850136,153706.92718520685
Bosnia and Herzegovina,705,1.0108478141783015,0.38900121794497855,0.3400000000000002,37.858380147949596,249.75781455149993,146804.87603559965
Botswana,915,1.7601559855604867,1.8929804144295455,0.5000000000000003,40.46337277292957,238.1085198682065,25866.001383738054
Brazil,1168,738.8066314382664,0.37184711459138897,10,53.353849893096076,200.21935041143394,8839103.115656864
Brunei,45,0.05752335356257662,0.05659988987491773,0.3700000000000002,6.526653323910969,7.164620671529925,147.4365690070502
Bulgaria,502,0.7221585783753542,0.7364256949578855,0.5600000000000004,19.178265540768134,251.58006906426135,224233.47602829456
Burkina Faso,2605,0.4685799661799216,0.4031005585592431,0.17,67.16779640906549,1139.8401900340243,2122148814.7109113
Burma,573,1.8906182491842896,2.0500055202977503,0.6500000000000005,22.979458748985365,225.85761462427553,141824.038423031
Burundi,3825,0.7863032187624162,0.8045514222008672,0.2600000000000001,121.26847048308389,1572.5961325972155,62706074.537891455
Cabo Verde,609,0.8535633049680833,0.5800982477027875,0.6200000000000004,44.27903820339281,180.74411871231436,14249.889562154849
Cambodia,-3,0.6028298589029957,0.9774831355823055,0.6900000000000005,0.32394360332991323,-5.013646841788891,237.76530612244898
Cameroon,530,3.17023955479694,6.135284976267093,0.3700000000000002,38.59109799054733,111.62868817024514,25267.493385211023
Canada,3541,56.98481194147453,130.7675434779836,0.15,84.02550819498218,1342.86325362727,129548996680.56357
Central African Republic,167,0.19519856805521277,0.18620711364094703,0.19000000000000003,12.403884392151664,50.64316403835554,4850.408559542942
Chad,4882,3.324968590290958,2.8848024506010184,0.6000000000000004,155.24413923336422,1926.450225587848,100565004.53987682
Chile,718,91.2500122743437,56.167722606324155,0.4800000000000003,39.636188900137405,130.42970500480348,581418.2071883269
China,83,0.5517082622013534,0.15815331535728694,0.4800000000000003,5.528149784237454,19.679661345554372,88332.92346935665
Colombia,1088,82.81408714610981,106.16026298354423,0.5900000000000004,54.81792302267744,244.06632705143386,2388060.4907406466
Comoros,2870,0.36834424345573913,0.40928831140642585,0.39000000000000024,82.95276658252222,1237.5104052123324,229957150.6502806
Congo (Brazzaville),528,1.0440088132739662,1.8332564258302155,0.27000000000000013,40.23187728495492,135.35611672918284,6743.380681867502
