state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,477,7.673188147579848,30.660565252406265,0.16,29.457653029217322,130.92981112501198,121617.95806919839
Alaska,1683,0.6334887175587065,2.2974392748935233,0.4500000000000003,51.74344811051784,711.2581943369901,120206971.83707216
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,993,10.460403132740204,7.886979619399941,0.17,22.924564495924226,401.0444193241994,26679491425.16135
Arkansas,517,36.88659534205686,23.335233538293338,0.6900000000000005,26.64603406327073,145.93608644361078,101850.08888268918
California,600,140.08615301734406,152.77620894539706,0.17,29.88919344427239,149.1380236223348,655403.1789048315
Colorado,323,6.689977630716003,17.623895937321226,0.5200000000000004,18.335062096923018,59.7785905280144,33773.01884115022
Connecticut,0,55.56260333155892,414.22540131202925,0.6000000000000004,0.2942904508457963,-2.4147878074679916,30898.956580988444
Delaware,202,2.867842335594548,2.6399621592179106,0.5700000000000004,13.68259660364698,50.92782351176261,11204.16974736485
Diamond Princess,14,0.003677307873221926,0.0010085610274906467,0.4400000000000003,2.4062743708015,-6.150985564795758,49.00822595448157
District of Columbia,205,1.4479389203964066,2.971696585496808,0.5300000000000004,14.415939607023777,50.97915962002615,10405.228242813939
Florida,1319,73.82622298409984,6.516023739435093,0.19000000000000003,32.65870507622649,522.1384332839941,38742637323.97785
Georgia,484,64.09885768903797,39.047114554729156,0.40000000000000024,30.497675485232865,105.25127487707248,141586.5694170758
Grand Princess,26,0.2239403148752111,0.19721650986868106,0.24000000000000007,3.060033068483192,10.568866419312394,103.56541555026534
Guam,427,0.8194824074989642,0.531669475279671,0.5300000000000004,50.82286467279184,95.10439385060894,466.6738690494247
Hawaii,3,1.0798924225218243,9.041257139743788,0.6400000000000005,0.49022664252567816,-0.05676710794836182,619.4499992969007
Idaho,10,1.828535465890602,1.0124598352954886,0.5600000000000004,0.01153763557416898,10.708356493704391,2828.8409037355673
Illinois,232,14.628436076655738,32.885973951461715,0.2500000000000001,13.964788932127897,59.84909955982371,143863.60395127608
Indiana,251,28.011270972887388,15.03829927758447,0.3800000000000002,17.16342274049425,61.812308023400725,47015.74179495437
Iowa,262,9.443400920341194,8.067879984475583,0.30000000000000016,17.50259546350567,72.73902543019861,31649.615817381207
Kansas,249,2.524264658386705,6.625118758300593,0.4700000000000003,16.937871685982074,60.40941665100126,14063.193923653702
Kentucky,304,10.687598795524519,8.90273429207934,0.43000000000000027,22.748429133142746,79.14942813440514,19355.97968256584
Louisiana,372,14.393715880605612,61.92570920917658,0.30000000000000016,27.18129170904938,64.8806445194667,67205.82584672437
Maine,315,1.017842854162184,1.8681241092588805,0.39000000000000024,22.98232447088834,67.73575904163383,3830.078788903456
Maryland,3,48.617139563313046,463.74261276602465,0.6500000000000005,0.5088605869210795,-2.3131022740767753,34139.19504367758
Massachusetts,191,6.245240444506538,13.447443681442802,0.5100000000000003,11.52818651857817,50.26497408583038,106773.50884250346
Michigan,209,17.551143443107186,27.168978986400074,0.27000000000000013,14.338682924090152,42.35452531521616,68694.57717255426
Minnesota,232,1.5656664337278305,1.962505202952448,0.5500000000000004,13.360865620789708,71.57504261045234,37906.2266165628
Mississippi,382,12.249442918647178,14.261851542727799,0.21000000000000005,26.555018936554514,92.85533940613219,42523.78147933846
Missouri,352,16.229875309477144,13.84891701312532,0.3500000000000002,27.328532120202315,73.63661746015934,27177.994544158
