state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,582,14.876860561204527,1.9027114394661435,0.17,31.829281174886766,170.48568494780224,320841.7766287057
Alaska,1274,0.4945340601315577,0.5666775256964319,0.3700000000000002,32.415433163629565,542.8406649170703,867524856.1356639
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,338,2.1331977514040457,3.681012201607579,0.5400000000000004,17.268404700673074,118.8185763486972,224896.6528667891
Arkansas,439,21.446420651291948,29.273671768001122,0.30000000000000016,25.912100389823376,136.7394950630424,79930.67998627716
California,686,145.0331501908726,139.58949388246307,0.28000000000000014,32.34599645096107,183.36134291471848,1454091.2580650826
Colorado,412,24.724570878690567,28.42030129761312,0.3400000000000002,28.823820908014913,80.19973017073346,47408.46988640988
Connecticut,192,17.93954100443121,14.042376979701512,0.3500000000000002,13.62139151912666,45.87138117697456,47339.964878259554
Delaware,272,6.453936255154391,7.580407112334335,0.6400000000000005,22.03577816444706,61.57005517031644,13875.98290757289
Diamond Princess,15,0.002544767352875564,0.002589441780398427,0.27000000000000013,2.5929192094600357,-6.656187314131433,49.00788647441367
District of Columbia,227,4.902169183196867,2.109020311247557,0.6400000000000005,17.7649618671511,56.10251045605639,11473.755685875025
Florida,549,26.7406457032061,23.516188275942742,0.3800000000000002,24.67890108285196,164.99591771994625,1495898.2524031065
Georgia,1499,74.96373810365081,5.574205323108633,0.19000000000000003,42.40849529471245,562.8934972463899,3496787385.885343
Grand Princess,23,0.19169993888236314,0.3006661371015305,0.29000000000000015,2.1360553319563635,10.688593326391281,103.30713066562006
Guam,1211,1.0291037076184502,0.43582363352702125,0.5200000000000004,83.8378679666996,361.70487925564896,5828.23047809339
Hawaii,1985,1.0339097011009069,2.792966039882461,0.3500000000000002,56.87819848320135,816.3784209400806,295825376.3485388
Idaho,1094,1.349504787757508,0.3051117864783876,0.18000000000000002,30.137174949243484,460.27881804444695,988971641.7068399
Illinois,290,29.077082011466953,40.907074687941055,0.6400000000000005,17.865642169538866,65.83831192218088,162936.56101883473
Indiana,421,54.72950375654018,48.47725449039302,0.18000000000000002,29.52371063820576,88.76946884633831,72122.90639601306
Iowa,408,22.54774783373468,17.463008474846227,0.3200000000000002,28.07388805804109,102.06647475642613,53391.95464777776
Kansas,649,14.89414722317374,12.20609743832752,0.19000000000000003,39.496319110628754,154.52604168488446,67834.24194635813
Kentucky,744,28.69360425075462,11.409308839513928,0.5300000000000004,44.08968015563505,200.73617081459994,139745.61667742208
Louisiana,1759,49.122122675166985,43.17795713549308,0.6800000000000005,53.59058628680274,627.3865986922601,980450130.650852
Maine,298,1.066037339961598,2.06093700648955,0.3500000000000002,25.2617087174119,72.20930214654135,4122.536658245454
Maryland,313,9.268134998704308,38.079287237783916,0.4500000000000003,20.565278015771217,72.02738409012683,83193.67650817048
Massachusetts,215,14.816187088038916,8.25559922895163,0.4400000000000003,12.701602986711881,52.23939854378386,110925.28742990347
Michigan,312,22.533365205148055,75.22752541731974,0.16,22.055106829343718,51.991533444360435,82299.61240687026
Minnesota,370,6.502227080287499,17.122708065068792,0.27000000000000013,23.921885148258202,94.08904829418447,59129.576019889
Mississippi,807,20.61002262569379,2.2906361686796046,0.20000000000000004,40.323520995508844,227.0148544326906,578638.3267471752
Missouri,1745,5.508747938045908,20.905664300939584,0.6300000000000004,44.53668296843525,681.0732766527974,9500381874.39911
Montana,1071,0.5036339048792611,0.516573489233346,0.6000000000000004,27.302017439968193,460.33857121533686,553820630.1037116
Nebraska,294,7.104361646221269,8.989876379214046,0.5200000000000004,19.397869249522508,77.2691858201358,24416.331893740742
Nevada,1303,10.629084618026038,3.256900505525372,0.18000000000000002,34.821498499713485,534.6737268799668,3773153560.962779
New Hampshire,241,1.9175772564089653,0.5568186636057819,0.17,18.14586988511294,58.934081578573974,6374.27411408228
New Jersey,199,50.36372761823815,32.2031004864142,0.5400000000000004,12.003352076011334,42.7635756374146,170614.35964580294
New Mexico,489,5.09684966215187,15.436206789598513,0.5900000000000004,33.67368247268021,122.36892480265554,31300.570972295416
New York,222,74.891174529236,108.28640392739875,0.6900000000000005,11.904937933566899,43.26805442275961,393545.11011945206
North Carolina,495,18.73194171668908,1.3660764964008758,0.21000000000000005,27.682309879951934,131.9432415008245,206226.40294632205
North Dakota,538,3.302877603453512,3.2415129192056824,0.40000000000000024,40.03646673615353,144.32948379898582,14184.757116064993
Northern Mariana Islands,398,0.07210982695714162,0.08169464317771728,0.15,60.72415950172247,109.98512785541573,80.69092641580296
Ohio,621,49.185205119108154,18.412948053787503,0.30000000000000016,38.75325446045543,136.27104821800808,167029.61699154368
Oklahoma,1436,6.469751982008425,11.994324922624779,0.23000000000000007,34.94240158934281,574.2706237854965,9432249391.182384
Oregon,710,7.297020983304457,6.712952636581906,0.6700000000000005,39.7302304221059,230.93872204137597,175131.99505779217
Pennsylvania,350,62.826600346420875,65.35892661569144,0.4700000000000003,22.335273046748455,63.8981804110641,109066.2979735112
Puerto Rico,1482,4.5807385549003925,5.8542372224825305,0.6400000000000005,39.56457076633414,599.708028058285,2193657222.448906
Rhode Island,196,6.005009861839002,4.369031849521218,0.3200000000000002,14.059884432290986,52.91833830556335,17760.663514698845
South Carolina,413,5.9593542605091265,7.83558890298112,0.4700000000000003,22.542409907651653,140.4942225653882,170144.9383378033
South Dakota,295,8.30084842221535,9.040573580490053,0.31000000000000016,23.58416671565554,71.28945163250611,8745.661717826435
Tennessee,826,22.418660058024102,11.469667207910826,0.3800000000000002,37.98447077523356,260.73768405552585,2461165.83547447
Texas,546,32.310229511198436,26.56097934574377,0.4500000000000003,25.288730144365058,157.97586855970408,1139099.2459633881
Utah,451,12.73252490128464,2.8059545830457413,0.6200000000000004,28.779909871016706,129.71448367208575,68332.95553071072
Vermont,241,3.030011649299533,2.895886137211322,0.6800000000000005,23.421329676902726,36.8832078777099,1293.2101339340472
Virgin Islands,-1023892334,1.1894049649629053,1.6748494856730844,0.3600000000000002,-178392683.97373143,2414205.0334889274,223.7075807618641
Virginia,357,24.211612442361652,11.5896250238182,0.3300000000000002,23.37373701019367,85.67046471733315,90229.78588841125
