state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,783,17.39524068959059,11.264421285925698,0.18000000000000002,34.486365080598695,228.7507916019089,1329907.1361219545
Alaska,1423,1.0328110013419436,0.25141034343768137,0.3500000000000002,38.77238616294176,605.4943764161856,457965765.3115899
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,416,4.471911914245747,5.301298855685337,0.5700000000000004,19.03969412472679,127.34286323751341,284978.07229195
Arkansas,457,19.640097189773137,30.750870508333765,0.4800000000000003,26.070331296873086,137.84251392382444,81998.39066522458
California,772,136.5457997359888,204.2692019514973,0.6200000000000004,34.966239451306244,213.94069261837666,2811138.3271388644
Colorado,319,19.98547706943351,20.830219594572885,0.31000000000000016,23.49533916906136,68.732258263266,39850.93275075599
Connecticut,190,15.889669946182437,9.0179584529888,0.17,12.84782645452815,45.16107819288478,46395.58014782858
Delaware,244,5.185965744820334,4.7704652632360975,0.4800000000000003,18.369223154568765,58.16077852594994,12924.512744104468
Diamond Princess,14,0.002995900716137717,0.00029723705632914355,0.23000000000000007,2.2543828079482218,-5.676009488646731,49.00760468205985
District of Columbia,232,1.9788934951790982,3.6261338101171474,0.3400000000000002,15.42421410744677,52.30982572933339,10774.089519281766
Florida,1140,26.702947273021515,23.620686956851433,0.6000000000000004,25.501785689133275,451.11801650037114,83925542532.15146
Georgia,1630,40.18696077163015,101.75033946230043,0.3400000000000002,41.79692673368265,605.519150426539,11304488126.253325
Grand Princess,21,0.20416281754326981,0.2727946428990222,0.5900000000000004,2.2370931415378963,10.211847494157398,103.56873583235515
Guam,2671,0.8013654851860396,0.8687327681406158,0.43000000000000027,87.00708297219009,943.0453743006806,3986550.00944098
Hawaii,2106,3.3921997750466666,0.27896240348743,0.29000000000000015,75.10728492781931,845.2947793617705,19189325.975749474
Idaho,3,8.336181386104725,22.646146723955273,0.16,0.03888362676116846,3.1766192780490967,3998.1634615384614
Illinois,257,38.301208740924565,17.57003628946093,0.6900000000000005,15.289749982722139,61.897808191409375,151418.41852291106
Indiana,346,33.9696798013302,40.710039652832826,0.5700000000000004,22.577128430435458,72.23874020806176,56778.30053464597
Iowa,332,7.875124870470375,18.100791519246858,0.5300000000000004,22.43727447348846,86.45221913548764,41510.73226553686
Kansas,584,20.53587775523347,10.581801166071546,0.5900000000000004,38.073989635474334,136.07792424730528,49597.37945241128
Kentucky,559,15.519038267123436,18.873209195035553,0.6600000000000005,35.97927811693242,132.22511026731192,46568.325515745455
Louisiana,1337,60.86902009016074,14.937757215878857,0.24000000000000007,56.772358588416104,381.6931705182298,7606008.3732448965
Maine,267,1.7282333366021068,0.396637137829642,0.43000000000000027,23.301087986936366,69.29657023147105,3943.795733332463
Maryland,350,15.48535463952174,26.1143585160937,0.3800000000000002,17.91673360356241,67.28808262857108,76453.0102161146
Massachusetts,190,13.470746985235184,4.889092246528061,0.3500000000000002,12.019036356084074,51.07445736793118,109053.99595337422
Michigan,252,29.322622104950828,0.642465738795164,0.24000000000000007,16.858073270189397,45.79518028611375,73964.35583457853
Minnesota,290,6.079795240021418,3.037394987339067,0.28000000000000014,18.29402987234374,81.13602562143497,46962.51605950355
Mississippi,703,19.15764624595195,4.897699933654723,0.20000000000000004,36.69767300599302,164.00014127701223,162165.06669202494
Missouri,742,27.373239437014725,5.794828641425314,0.3600000000000002,45.53837534885731,173.21610407236332,123525.46098564441
Montana,1144,0.5917347897234081,0.636072827222052,0.42000000000000026,31.056542615547258,507.9495140384039,540662785.685978
Nebraska,253,5.648190863225366,5.086277434938146,0.3400000000000002,16.64824099255862,72.62094431190533,22081.422087185605
Nevada,1412,13.630989167260324,8.98075036048621,0.6600000000000005,35.59037382481448,568.5504421223068,7423439896.374501
New Hampshire,233,1.0524586568603311,1.8374564466457257,0.6000000000000004,17.022537462356336,57.246704204930964,6138.198547472315
