state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
Alabama,3/15/20,11,0,4,0,1
Alabama,3/16/20,29,0,18,0,2
Alabama,3/17/20,39,0,10,0,3
Alabama,3/18/20,51,0,12,0,4
Alabama,3/19/20,78,0,27,0,5
Alabama,3/20/20,106,0,28,0,6
Alabama,3/21/20,131,0,25,0,7
Alabama,3/22/20,157,0,26,0,8
Alabama,3/23/20,196,0,39,0,9
Alabama,3/24/20,242,0,46,0,10
Alabama,3/25/20,381,1,139,1,11
Alabama,3/26/20,517,1,136,0,12
Alabama,3/27/20,587,4,70,3,13
Alabama,3/28/20,694,4,107,0,14
Alabama,3/29/20,825,10,131,6,15
Alabama,3/30/20,899,10,74,0,16
Alabama,3/31/20,987,23,88,13,17
Alabama,4/1/20,1060,27,73,4,18
Alabama,4/2/20,1233,32,173,5,19
Alabama,4/3/20,1495,38,262,6,20
Alabama,4/4/20,1614,44,119,6,21
Alabama,4/5/20,1765,45,151,1,22
Alabama,4/6/20,1952,49,187,4,23
Alabama,4/7/20,2169,64,217,15,24
Alabama,4/8/20,2328,66,159,2,25
Alabama,4/9/20,2703,70,375,4,26
Alabama,4/10/20,2947,80,244,10,27
Alabama,4/11/20,3217,92,270,12,28
Alabama,4/12/20,3563,93,346,1,29
Alabama,4/13/20,3734,99,171,6,30
Alabama,4/14/20,3953,114,219,15,31
Alabama,4/15/20,4075,118,122,4,32
Alabama,4/16/20,4345,133,270,15,33
Alabama,4/17/20,4571,148,226,15,34
Alabama,4/18/20,4712,153,141,5,35
Alabama,4/19/20,4888,157,176,4,36
Alabama,4/20/20,5079,163,191,6,37
Alabama,4/21/20,5317,183,238,20,38
Alabama,4/22/20,5593,196,276,13,39
Alabama,4/23/20,5832,202,239,6,40
Alabama,4/24/20,6026,209,194,7,41
Alabama,4/25/20,6026,209,0,0,42
Alabama,4/26/20,6421,219,395,10,43
Alabama,4/27/20,6539,228,118,9,44
Alabama,4/28/20,6750,242,211,14,45
Alabama,4/29/20,6912,256,162,14,46
Alabama,4/30/20,7088,272,176,16,47
Alabama,5/1/20,7294,289,206,17,48
Alabama,5/2/20,7611,288,317,-1,49
Alabama,5/3/20,7888,290,277,2,50
Alabama,5/4/20,8112,298,224,8,51
