state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,175,2.6277694823313382,10.414214282813461,0.19000000000000003,12.792302715946263,46.596748881268546,14702.6199295452
Alaska,62,0.2219109593477772,0.42775806220316437,0.43000000000000027,6.849617468485678,18.12867840558773,377.5487648990686
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,199,5.545305551139408,11.34955114913682,0.6000000000000004,14.54028847186692,54.958759242716916,20636.97515983706
Arkansas,138,12.387479081801397,0.2883550210696492,0.20000000000000004,10.960393135725909,41.72979623042176,4999.719727598945
California,224,25.689277473016617,23.258145130682063,0.2500000000000001,13.008568795004459,69.50364558549475,99856.6475392184
Colorado,200,6.299064742274867,7.223306494725334,0.3400000000000002,11.872468120245252,47.14351240708284,24804.060793620625
Connecticut,134,6.299311941974093,11.973309415709641,0.2600000000000001,8.993531460032814,38.7707855410662,37795.87649238911
Delaware,144,2.138737943542655,1.0811925682780497,0.4700000000000003,10.485697863013169,44.40823832945194,9048.647561831056
Diamond Princess,11,0.0024211660457283436,0.00572837038092035,0.3200000000000002,2.058256896465639,-5.197992465650328,49.01422767741056
District of Columbia,166,2.105617364076332,0.20206332972331956,0.30000000000000016,11.349493689977397,44.23465185934338,8473.176640809297
Florida,179,14.830854944957398,24.487351233698547,0.5600000000000004,10.567555368699596,40.960107537582765,46084.09623384107
Georgia,190,12.96665718885259,15.528440537828201,0.5800000000000004,11.68825465654616,45.97093278288051,41964.176813260536
Grand Princess,-555416161,1.1811670159890069,0.7845407357331466,0.19000000000000003,-95684914.41599421,21286153.474485677,156.37634779939563
Guam,42,0.0456440140254314,0.08065560314229506,0.5700000000000004,5.437835890746325,13.255123452415258,146.63481195557827
Hawaii,-244,6.821257096162269,7.226394675978942,0.6700000000000005,0.8174870391527804,-250.06892988725815,435.3333340892009
Idaho,100,1.3151986775445554,1.1609009187058945,0.43000000000000027,8.419644010174286,23.130267574617697,2308.2340658944076
Illinois,204,12.286268119430316,26.57744399920929,0.2500000000000001,11.942958893588015,54.89008209009867,122253.45319280036
Indiana,170,10.072619108950816,14.657469415033708,0.4500000000000003,11.216155675783956,47.50910055905182,31698.56961029011
