state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,201,6.688045134166087,3.1597290479086535,0.30000000000000016,14.58417071445989,53.8340035897379,18412.71753571837
Alaska,-6867,1.8506693454032792,5.946566409669587,0.6200000000000004,226.12156312470609,-8724.596258226977,295.0800001083627
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,222,9.9165574961701,5.037497712407766,0.30000000000000016,14.59660249397893,56.49132627582485,21618.253151341232
Arkansas,215,20.616969877496903,3.708128905285538,0.2600000000000001,14.481547953547096,51.304952857053024,6915.083708419743
California,255,39.427472521655126,28.05652179073163,0.4800000000000003,14.599722561357051,74.4175459136994,117003.4940801646
Colorado,183,9.321299219168388,7.508303094527774,0.43000000000000027,13.143492045038377,49.03940893425368,26594.944112889858
Connecticut,146,10.764708033545253,2.30777784204828,0.15,9.733554774380975,40.04913824114323,39826.716581747074
Delaware,148,1.2374311478432114,2.761971616137954,0.43000000000000027,11.16609708099818,45.496378727537774,9466.89939002189
Diamond Princess,10,0.003013738969161981,0.004706111658944659,0.4500000000000003,1.7691409291151239,-4.329739652231103,49.01318055821964
District of Columbia,169,2.2880306632620506,1.348862399959079,0.3400000000000002,12.151587626258054,46.18179496529126,9106.358621017043
Florida,164,17.87735766449439,19.20067831810026,0.5700000000000004,10.70174491296966,42.91069908611865,48997.57480749593
Georgia,195,11.441875621779095,21.585962774679768,0.18000000000000002,11.954100994134004,47.67459375225125,44411.19645213234
Grand Princess,19,0.33152913765959874,0.3554007119033756,0.4700000000000003,1.8329991564319446,10.784118856144746,103.85084463955098
Guam,4962,1.9141899907024327,1.8180377459972834,0.24000000000000007,-34.52070514285998,5128.463825103903,122.9999999999985
Hawaii,61,0.2838748494222549,0.2664782065865874,0.30000000000000016,6.012540126175466,19.447493935893387,632.6273795089558
Idaho,86,1.0092495028728325,1.3139533566846855,0.5000000000000003,7.717004785515945,21.32803939585665,2239.5042684050836
Illinois,210,22.15032887466685,0.6126623565080843,0.23000000000000007,12.637378720406932,56.95177460307143,132206.68372589853
Indiana,193,15.585558180354294,12.853598268692032,0.4800000000000003,12.235545124151129,50.34919806444021,34849.29854990441
Iowa,159,1.2226484530704147,1.2409522135587832,0.5900000000000004,9.501230416384429,55.77780495644896,19112.35383146862
Kansas,158,1.4054842184171437,0.19688030410542168,0.4500000000000003,9.841993694650933,48.501267946223244,10026.142634692684
Kentucky,166,3.674203149347451,1.3369183353643341,0.28000000000000014,12.024227696068845,50.99354518093305,9828.658333105479
Louisiana,173,8.22337908185727,9.025628317453316,0.3200000000000002,8.78137451504819,31.19216576850808,34140.00302619315
Maine,211,1.7656164081151835,0.7140103379345843,0.5800000000000004,17.792546902054077,51.49934867870327,2658.3251456566004
Maryland,192,10.258102634556264,7.112367479810116,0.22000000000000006,12.114703942670277,54.45796301850045,53744.58097821141
Massachusetts,170,9.072400327918649,5.733390149144956,0.31000000000000016,10.001942448391857,47.39703281322076,94584.40831941666
Michigan,161,21.48859408770876,19.37249383957263,0.5100000000000003,10.376729560850308,35.16282776822905,53794.28933448782
Minnesota,206,1.0132399546682318,1.021912600792716,0.4700000000000003,11.298058947294047,66.63430167507134,32241.132299654455
Mississippi,194,0.8096127899893998,5.620531268293684,0.6900000000000005,12.919303919983635,48.521408295751655,15639.200448215697
Missouri,157,4.701982615452737,9.370688857115661,0.30000000000000016,11.353904597165245,36.72140883889183,12364.309862801127
Montana,51,0.383883080820697,0.34218037227379133,0.5300000000000004,5.567292583638142,16.438550983087012,462.8126189185596
Nebraska,139,0.21449495500877566,0.31813302027687634,0.29000000000000015,8.478737688302228,56.468510866422235,13561.799895515867
Nevada,156,3.7307901752199686,6.799001183368178,0.3200000000000002,12.602140625936162,42.12571162957729,7997.940472938845
New Hampshire,-105,10.422037325979844,23.863006857128884,0.40000000000000024,1.131655085564951,-115.31775792146365,1713.2325549300533
New Jersey,160,34.29284369062372,25.01502394507253,0.43000000000000027,9.357458141319368,38.78905146465533,152642.34299155357
New Mexico,163,2.038102353140726,2.2652913474734655,0.28000000000000014,11.943373241969898,53.04992854575336,8028.758132293861
New York,157,28.79465119877102,54.47702307868496,0.6600000000000005,8.609633022921734,39.9571570795923,351644.39821310807
North Carolina,253,11.753997739819003,4.915711376634384,0.5900000000000004,15.72565042978788,62.74935931475331,33265.17433673691
North Dakota,196,0.27368181859753876,0.8032569538488942,0.5500000000000004,13.700571868991839,53.8239402132213,3211.09545483219
Northern Mariana Islands,1625,0.07007821081823783,0.06944954846940685,0.5200000000000004,62.70669599230446,700.6983569278445,736282.2913276311
Ohio,206,7.886768408443408,7.57233400102953,0.17,11.720788249901984,47.41039163801791,34177.042983982465
Oklahoma,195,4.54024897915085,4.228354899302651,0.4500000000000003,12.377694299863553,38.909171911340714,5940.019004655173
Oregon,159,2.5652098905066993,2.38990878561515,0.6400000000000005,13.044999374002632,45.145398740553,4005.6342280372046
Pennsylvania,183,24.079442000596178,13.488871410385908,0.4900000000000003,10.63253895926633,43.700345623049024,71772.1361824202
Puerto Rico,206,3.632848927407914,2.0643421614243254,0.6700000000000005,15.941320926169096,47.71408002146076,4046.1882478020984
Rhode Island,152,1.8957116753682368,1.9096477384261963,0.16,8.986663311945575,44.8100557897349,13970.091644724404
South Carolina,189,8.384024651712481,12.4751141878842,0.5900000000000004,13.98106087651676,47.437300682725976,10929.421489086744
South Dakota,163,2.260712110789074,2.65013827326205,0.43000000000000027,11.039072456044188,46.339663467061975,4923.120227548423
Tennessee,-7353087567,98.68613956713772,87.20711685646873,0.6300000000000004,-736008723.9618679,-56999.12426780883,18807.862062224605
Texas,212,20.94846142539301,16.05338062625448,0.43000000000000027,13.518978558427655,57.60059490358992,66865.70339270364
Utah,196,5.199656297668383,3.6625061298908066,0.3600000000000002,14.082110563725912,48.53052764761373,9608.26939843253
Vermont,-64,15.269961509592454,3.6064463256318784,0.4900000000000003,0.3322004833687906,-66.64072248602291,620.333333490953
Virgin Islands,76,0.09262524963542394,0.09517424633778672,0.31000000000000016,12.354166187615846,11.9967008798965,70.37272996601743
Virginia,198,7.450541696428683,2.3434459262894034,0.3300000000000002,12.820614401801269,59.69273310427899,48376.95376809798
Washington,170,8.092597713383697,6.076950236438989,0.20000000000000004,12.32852738144959,43.809099995484246,19282.68206144877
West Virginia,-218,10.696767778504126,19.046042194357803,0.3300000000000002,7.324871124557333,-277.5531963010174,872.2727272727273
Wisconsin,248,3.011525468538242,6.255240447885988,0.6700000000000005,17.08458864565211,63.66953958316494,23524.479632105555
Wyoming,130,0.4972692025422702,0.6318935901357413,0.5800000000000004,12.211064431127351,37.74518713286823,862.436917182986
