state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,285,9.357173997420439,5.757660453329724,0.16,19.067410207043082,69.37761347765078,28880.337846589257
Alaska,79,0.613857448258239,0.10102000344407659,0.21000000000000005,9.29271020779936,20.801924119903433,418.7951636135254
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,274,9.755559228867662,12.934247129874505,0.6100000000000004,17.75513822709408,67.31640865648154,29951.255007522548
Arkansas,348,25.993621092837444,36.89542589766621,0.5400000000000004,24.0353681392884,94.64902549477624,21772.565791003588
California,297,32.222194451040764,56.71546673720555,0.6100000000000004,17.23999955595591,84.26822110162075,153345.6535107372
Colorado,191,6.587467823647794,11.395895713109024,0.3300000000000002,13.656289949865483,50.670326253754055,27904.90383252222
Connecticut,183,14.191256354460744,1.7586784990838535,0.24000000000000007,10.973453851932605,42.440776154526354,42832.1160059618
Delaware,167,2.016718999760302,2.9616414561934645,0.22000000000000006,11.989553537840296,47.734761328036285,10294.491787163752
Diamond Princess,13,0.003617110770412925,0.001442431516583984,0.20000000000000004,2.3511343611048097,-5.970644260904695,49.01166940034468
District of Columbia,173,2.863556681560529,1.9291410992049232,0.5100000000000003,13.448644418372973,48.54813600589068,9765.87778815453
Florida,210,32.56432896551953,35.69458183033839,0.3400000000000002,14.431751871306108,50.404655975858525,60637.948411374455
Georgia,232,13.461187987212957,24.8702221637885,0.4500000000000003,14.319491965553294,53.069328633344846,51689.19070286472
Grand Princess,26,0.2818721116766291,0.1582143914221136,0.3500000000000002,3.228118827322136,10.661631982296102,103.83280833368946
Guam,60,0.13592418402161954,0.1487436074621385,0.30000000000000016,6.868517122660895,14.38936332058781,157.19256961941855
Hawaii,-330,4.36644389959473,8.774873529074855,0.6200000000000004,6.330664518602163,-377.0642885119057,512.3225802809407
Idaho,159,1.7522226426229408,3.3417058939378723,0.42000000000000026,14.500162364340397,29.645410544897658,2881.3740091731092
Illinois,214,20.534834650403532,14.235167080903338,0.3500000000000002,12.861029466850935,58.08250271800173,137166.71309690917
