state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,262,9.649159414900288,3.5224057225921395,0.3600000000000002,18.331818640666704,67.75184465974476,27699.66573432031
Alaska,145,0.8956218316005328,1.409014994901913,0.6200000000000004,17.793463939204734,28.55145381987416,508.7034256790149
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,336,18.39909933679526,4.958330986764277,0.3200000000000002,21.73301041512616,89.06354803315006,54175.626288067295
Arkansas,401,30.910176552069146,41.64950797887715,0.19000000000000003,24.39432508044114,96.08594431230553,22550.08100440915
California,354,59.06541070128782,58.53576728484149,0.3300000000000002,18.423672282873852,87.60132712317356,167375.08538217426
Colorado,193,2.932145033963474,15.066931545040312,0.29000000000000015,13.750832675362538,51.098477194081305,28205.91572702186
Connecticut,169,15.572463005433868,9.596214927494255,0.3400000000000002,11.319663668366598,42.525101409784654,43299.60096369043
Delaware,190,2.3571669703734317,1.8604795982227815,0.15,12.131144125425784,48.18274872372375,10361.085010739447
Diamond Princess,20,0.0025512764330968794,0.005287532831664559,0.4700000000000003,3.847926897780694,-10.565748387513748,49.016533819705145
District of Columbia,202,2.3727375488339932,2.19449519979099,0.40000000000000024,13.26393196998666,48.48376332509872,9745.088931393753
Florida,223,36.12132792350795,45.126151361603824,0.3600000000000002,15.387752504580774,51.30669007101167,62195.84727336766
Georgia,202,5.744416489758825,20.71361371146032,0.6500000000000005,13.631865321522868,51.97824824592935,50317.80976413316
Grand Princess,5494,1.057623263597526,1.060647206682084,0.24000000000000007,-373.77959755786424,8739.116658329016,92.01562500658693
Guam,62,0.08933708614909072,0.276365627085304,0.6400000000000005,8.384184614727435,14.672874489477143,157.5462987373145
Hawaii,59,0.34138049209291454,0.10491438731245971,0.3600000000000002,6.101017873902506,19.474727538446412,638.8587181425108
Idaho,150,2.505571620960646,0.5096394542085114,0.16,14.075110625805559,30.494347199670887,2900.5653951364943
Illinois,258,23.383872090464912,9.836480391373383,0.39000000000000024,12.997868361606804,58.223190171529986,137927.02794092704
Indiana,227,18.308805765339443,14.701611032500532,0.28000000000000014,13.68655707957531,53.6718156779166,38745.12114498406
Iowa,185,2.2463737468365728,2.9407504042009074,0.3700000000000002,11.349205188231736,60.09152516468215,22587.36721573477
Kansas,158,1.5234162916720642,0.5380925109081004,0.19000000000000003,10.733956241157658,50.10349114215761,10653.420040591449
Kentucky,221,4.412554612566141,6.485907524091978,0.18000000000000002,14.647747447314103,57.24125352904915,11927.165970759848
Louisiana,190,20.360775328380896,8.372924885565848,0.3700000000000002,12.810327517606407,36.727261308469444,40158.24421927994
Maine,226,1.5663346519493049,0.679037798112013,0.20000000000000004,20.522445775632367,60.10305193917873,3302.972356428737
Maryland,227,13.127169926502088,12.47796400103596,0.5500000000000004,13.932806784373458,59.76906474853808,64126.37813394841
Massachusetts,5,103.6005815010158,456.8955911180603,0.39000000000000024,0.09952118911929166,1.7565723414883094,54466.000000000095
Michigan,222,25.550829216441965,0.22009220577853342,0.22000000000000006,11.41761566494677,37.19118651533652,57438.00503155529
Minnesota,198,0.7118840896950472,0.9898698068366356,0.31000000000000016,11.0468795114298,66.41228640706314,31889.20056635333
Mississippi,242,2.6921799118543888,12.495073496527956,0.2600000000000001,16.460013265904198,58.30159025740597,20408.2841836886
Missouri,182,9.022215735268853,8.84848716100231,0.39000000000000024,14.483416163679514,43.130546413398676,14754.9840058672
Montana,55,0.33375299368707145,0.23738151830238505,0.5500000000000004,5.692283700201904,17.51163111971562,476.630672974835
Nebraska,168,1.3289676459431012,1.3806726832363525,0.3300000000000002,10.771489047628458,61.276261392336664,16528.780613057617
Nevada,-596,14.449548430819798,74.60265496314332,0.6400000000000005,29.237801499532566,-844.9119202046018,4092.843755388063
New Hampshire,7,4.63408910227181,8.399242131777097,0.5700000000000004,0.07815423784100162,6.454606478685902,2651.0285737995982
New Jersey,162,37.59070958126283,8.024811482176746,0.21000000000000005,10.050162910595295,40.22248753337753,158983.85917827007
New Mexico,192,3.250852430455806,3.1959528961240378,0.4800000000000003,14.21334996557498,58.564008654690205,9590.788453344652
New York,161,66.40065725332762,14.638512635909699,0.19000000000000003,9.30270808839831,40.450111178395595,362252.78136435314
North Carolina,279,15.58132832665719,4.191894561081831,0.6900000000000005,18.288302672075634,78.65737115855882,54763.94187169022
North Dakota,201,0.5616583281734462,0.5615804575057274,0.41000000000000025,13.578580869829135,53.48396743733439,3197.056922964946
Northern Mariana Islands,287,0.06232406235922858,0.07632082282303454,0.6900000000000005,47.57554825162343,83.22845326424462,68.92044823284716
Ohio,198,11.201247385398807,1.0933746659024195,0.15,13.698841873466389,52.52960952958429,40109.978943243324
Oklahoma,196,5.901726850296491,6.072689076798799,0.2500000000000001,16.025427660915874,47.63986655348603,7570.717959345573
Oregon,182,2.7633019996900026,2.3297239044864075,0.27000000000000013,14.734099125603022,50.59856098370158,4629.605240419268
Pennsylvania,182,17.956399661965506,23.22620464558182,0.41000000000000025,11.382780726604274,46.024700583029144,76725.49181672219
Puerto Rico,287,4.1643075241933465,0.6868580747816412,0.3300000000000002,22.703068889958168,79.26780174960717,9265.961042732986
Rhode Island,160,3.142413046463272,2.3812111217168916,0.24000000000000007,10.404824917715903,47.33078289133114,15306.27645021383
South Carolina,241,17.86685933563504,9.615810463957326,0.4900000000000003,17.978797124831043,59.91640921949123,15047.613279866098
South Dakota,172,3.596522810412537,2.9932916362352366,0.5200000000000004,12.77859429984704,50.0565032108175,5582.389104603588
Tennessee,266,9.86799290321967,3.0105067598802724,0.27000000000000013,16.969538032937514,60.339523438503434,30362.157494297604
Texas,254,27.297807707631428,25.791610271758152,0.19000000000000003,16.43656012581918,66.63114233946128,86579.9602616013
Utah,258,7.294454857949241,7.446196507904129,0.31000000000000016,19.790687637260266,67.0345523429217,15629.999203126616
Vermont,443,13.405040169367943,7.715157578023722,0.6200000000000004,-13.202486628845028,532.4240153758545,621.7187468958601
Virgin Islands,68,0.053053593739602056,0.0840655037207736,0.5300000000000004,11.345250007258947,13.517484103122186,70.57162091831552
Virginia,276,6.031252948828552,15.877784055583298,0.15,14.832201617715837,66.67302071859615,61131.04294384724
Washington,216,2.5524147712754894,13.383941518827909,0.6200000000000004,15.234035540333608,49.688265929839964,22174.381400709444
West Virginia,169,2.6643661302866546,1.8575061970881792,0.3600000000000002,16.08900955549439,41.76795773042523,2216.7682318650745
Wisconsin,282,5.121428765747841,6.3176251053074095,0.6900000000000005,19.110934723481215,72.85812204947968,30652.536001135537
Wyoming,185,0.7368280611342968,0.7331018104091724,0.15,14.385265206936307,42.33507833113566,972.046986982088
