state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,377,12.512216228463307,4.057177935524996,0.16,24.731326462280332,98.49126962499423,58629.7332615957
Alaska,1495,2.017545450148615,1.9914020070376108,0.6900000000000005,60.035894314727464,586.1593282067427,2586100.677850832
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,1009,12.678625819723631,16.049692176683628,0.3700000000000002,24.796858003649888,414.72944265754086,16380571943.63286
Arkansas,1051,31.66472825378193,37.63361744294106,0.6300000000000004,29.294080101085157,434.0004689054799,1394193858.9764285
California,401,86.43009965129077,107.78516082542284,0.20000000000000004,23.313515480448206,109.21086947008685,279752.99934879615
Colorado,216,2.2516774957797674,12.81708366824825,0.5500000000000004,15.277401671938867,54.79092981419212,30833.767266396306
Connecticut,173,14.648592574078455,11.03010424314279,0.18000000000000002,11.94697515097006,43.92138861147573,44813.89669880947
Delaware,494,55.5190527761025,63.43318710105279,0.5200000000000004,-17.453579741345635,648.9183530394299,6091.895833333365
Diamond Princess,10,0.002951650867024406,0.008007914511518678,0.3800000000000002,1.4235724755411174,-2.312803029645036,49.007675078994936
District of Columbia,216,2.706897807209323,0.3642254032837302,0.30000000000000016,13.843366201636641,50.135896305993185,10184.060074561276
Florida,466,77.45673683843795,91.70016274227791,0.6800000000000005,29.475111659371724,94.86954789140621,143038.47630337544
Georgia,328,34.64892420829892,26.524501799132974,0.3300000000000002,19.324456782767886,64.53694874316476,67821.0800930568
Grand Princess,25,0.23189415356873253,0.23893943109910354,0.2600000000000001,2.7891094014808675,10.959674044005961,103.47819011395107
Guam,142,0.19644524901406699,0.7367920944031285,0.6000000000000004,22.18792996619362,23.371260469403655,199.92963180350853
Hawaii,68,0.4638068224070701,0.4087929600735963,0.3700000000000002,7.327791491200951,20.820854420359215,679.9950936081154
Idaho,258,3.4971350981915066,2.531008863911991,0.3200000000000002,23.68921979969467,48.27575984927202,4115.572579849474
Illinois,220,8.421148225776978,41.457418752485076,0.19000000000000003,13.47827171744056,59.022757985383464,140819.86567095463
Indiana,275,19.023396744885098,27.535668404580566,0.20000000000000004,15.570451338544819,57.81438430586865,43046.03567426109
Iowa,209,4.389414756835544,5.180473867279251,0.4900000000000003,13.977908284053578,66.09128755317444,26994.91339381879
Kansas,182,1.9784858311770175,3.814809727492475,0.19000000000000003,13.103111715626456,54.655014641206385,12107.715419092714
Kentucky,250,7.483522916027067,7.1039577961095635,0.5600000000000004,18.79902591722421,68.83674849869118,15695.972894267157
Louisiana,285,36.357925301881835,12.193289564944317,0.41000000000000025,19.33353436080083,45.836314775799316,48997.203855145635
Maine,242,1.4110409649237343,1.0227224755327322,0.22000000000000006,21.324423044797392,63.36151816735376,3524.8101625728045
Maryland,229,8.291356217800658,16.957618007241432,0.5900000000000004,14.9544345787937,62.14211868517189,68296.97340150319
Massachusetts,199,11.93436003994814,5.7810996888884,0.3400000000000002,11.339743764076267,50.35549280430965,105821.20262724733
Michigan,212,22.617495759618343,10.259741432524706,0.23000000000000007,13.515115974134558,40.545657066465445,66573.19572294754
Minnesota,198,1.084463757869016,1.421288997695617,0.3700000000000002,12.128898815073036,68.76685360183544,34781.75676549586
Mississippi,277,10.775620611259946,2.4349346970939636,0.3300000000000002,20.29270873374072,70.36174553208274,27126.984436507693
Missouri,255,13.368906248738513,2.7697464177972346,0.3400000000000002,19.623884392678903,54.767304981098306,19595.725471058653
Montana,129,1.7632536845642213,0.6856662127454488,0.5400000000000004,13.366634541510447,23.84335758638038,584.2220689235388
Nebraska,186,2.0237282377402,1.6132613373210845,0.5900000000000004,11.898102437390035,64.5448528907161,18120.643248203003
Nevada,418,14.404873595846704,10.243563400864451,0.4800000000000003,27.55472978282241,84.76578109344635,19806.108914230474
New Hampshire,220,2.198203453468748,1.0404011645559301,0.5900000000000004,16.02293992823423,54.710492313706965,5845.184646109533
New Jersey,198,30.669764735559937,46.41602349418172,0.5300000000000004,10.997830265916884,41.24203665509139,164614.10082192227
New Mexico,234,3.769554386673527,4.116902777789811,0.5900000000000004,16.210858365279066,64.618450054879,11407.32181175077
New York,180,35.56463332491712,107.3347173235941,0.3400000000000002,10.001843372199797,41.398332444867556,373503.3470389972
North Carolina,401,13.227811313759252,16.786029369729842,0.3800000000000002,24.008195442089754,108.77034367911969,121342.60928394398
North Dakota,178,0.5453727957120155,0.7289554565537547,0.6800000000000005,14.91879225070142,56.84351484475498,3475.9807981724243
Northern Mariana Islands,262,0.0686793435075367,0.07105494779268673,0.6200000000000004,43.47847948717924,64.18351855316723,54.56067667391171
Ohio,246,14.84912650586765,0.27108948903586844,0.20000000000000004,16.08696468088885,58.22166161346687,46251.38974862752
Oklahoma,385,13.09762561643113,3.2145609687838865,0.40000000000000024,28.07271472002265,86.90746602611438,16779.396330132426
Oregon,263,4.466966145663882,4.169827287904487,0.6000000000000004,19.72944252662423,60.40665602422169,5816.198246917024
Pennsylvania,220,26.106575558576026,36.244603771452695,0.31000000000000016,13.57175853138462,49.30675927328055,84364.27188989894
Puerto Rico,347,3.474405130585782,1.8025689994651823,0.19000000000000003,24.009080427725337,88.66721439493126,11695.244731663839
Rhode Island,173,3.096298011016571,2.8342252636040404,0.4600000000000003,11.011819411024776,49.47978146425052,16090.203164365652
South Carolina,1212,15.530513948369615,25.8462808237746,0.6100000000000004,31.557280428118425,480.1348976948089,3778250201.318833
South Dakota,196,3.3064835272358546,5.528082212794894,0.42000000000000026,14.99294049435284,54.51395286347645,6346.47650264704
Tennessee,373,13.678968386846341,0.16790025748779916,0.19000000000000003,22.49818239149113,78.65677965414366,46129.09495877365
Texas,429,62.13466573835815,13.095088972052865,0.3800000000000002,24.324462682240814,98.98111597360531,184099.22666644055
Utah,356,8.541549080439948,8.736899080433673,0.6400000000000005,24.947431845418436,94.28835817500686,29878.82064097918
Vermont,88,1.2098953091574722,1.2080644365821187,0.29000000000000015,9.110063882518611,23.47810140904454,1023.7711297213202
Virgin Islands,86,0.07512071250706079,0.0719931027815505,0.6500000000000005,12.655374141673782,13.832299393232555,72.22611424169766
Virginia,259,8.485323147484333,8.048317698826857,0.23000000000000007,15.315616380672253,68.12836150926074,63853.239816719215
