state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,187,3.359688450862821,10.401843384882717,0.21000000000000005,13.639963532914976,49.27739710043115,16029.623208156447
Alaska,60,0.37097069549528805,0.3109626069555794,0.5000000000000003,6.9703649772616965,18.21499170315374,379.9059847840721
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,225,9.120901859768336,6.224561698319889,0.29000000000000015,14.005435837552378,54.076950181592046,19919.094221810483
Arkansas,167,1.9556597948230687,32.683925609384325,0.22000000000000006,13.35106285145801,47.87299175012556,6113.773988985396
California,236,26.216057469328856,25.886693420621913,0.29000000000000015,13.260090609979763,70.35945701992692,102345.36018603184
Colorado,176,8.827398889008991,2.4760286746151694,0.6900000000000005,11.091621429088802,46.18319406227811,24249.19739437299
Connecticut,146,7.156677257649573,9.110924378737401,0.6500000000000005,9.129357176733691,39.144888250939665,39063.30244718966
Delaware,147,1.9348561844078918,2.2836818474330394,0.4600000000000003,11.05148732559559,44.84112427549607,9264.841207463514
Diamond Princess,4,2.450921139313456e-11,0.018129284199488366,0.16,0.15581912426753447,0.5080789590770208,49.00000000016518
District of Columbia,163,2.547141621923504,2.1076188014947412,0.5600000000000004,12.568875637791255,46.53510101380546,9155.821081705704
Florida,171,20.52615423215299,10.552589900472915,0.5600000000000004,9.733031969363454,40.364837605361544,44963.06595846496
Georgia,168,13.425822112322964,6.4066015356860015,0.40000000000000024,10.875828445893676,45.681909741504406,41770.50583156325
Grand Princess,-568243073,1.1460059152491384,1.044363904542117,0.20000000000000004,-116000209.48232996,26701198.41997859,158.93591966770626
Guam,48,0.0970421723774601,0.11750114477722297,0.31000000000000016,6.0516970662444605,13.467528826776276,149.42729443110431
Hawaii,-236,7.363643988013303,6.831916886233343,0.31000000000000016,6.992516092583003,-280.6078715365855,447.8695652173913
Idaho,88,1.2844751063074742,1.0851308225756164,0.39000000000000024,8.272942480785606,22.887890188609198,2303.8387083834127
Illinois,212,19.237365405134266,13.330549534958891,0.3300000000000002,12.09120241205515,55.56177985926353,125633.2812200011
Indiana,172,12.076594750228589,14.288329229573936,0.5100000000000003,11.704026413676589,48.9982416038453,33305.88208986223
Iowa,-33980228665,90.50935059242583,118.33102050304599,0.6600000000000005,-3344729977.153448,-183720.04314790838,11447.44317258047
Kansas,142,1.4427786638237374,0.41646824605522215,0.39000000000000024,9.985359273704766,48.713090315083235,10127.873643973171
Kentucky,175,3.025576262789298,3.2339448543707,0.39000000000000024,11.687863960720035,49.82632676589871,9530.208026898768
Louisiana,-2,22.36909303697243,216.59703427938265,0.6800000000000005,0.12262349349764201,-4.187048149035631,22967.08695652174
Maine,193,1.316833682933362,0.7991957482576721,0.30000000000000016,15.897121265278116,44.17374402502659,2176.180001984172
Maryland,216,10.916207856101266,10.410531785145661,0.29000000000000015,12.288670361463017,54.02594716509467,53033.09474262442
Massachusetts,169,7.153175544043291,6.832402644885769,0.43000000000000027,9.529713409390336,46.66109515610608,91732.22871581248
Michigan,153,9.819123083569218,32.63416144639823,0.22000000000000006,9.605601601497524,34.00357314554319,51891.21017550821
Minnesota,188,0.9131533686636345,0.6030679946393909,0.4900000000000003,10.675707514077576,64.80216757348205,29674.27328065608
Mississippi,173,5.098821653837902,0.7864334399825245,0.24000000000000007,12.439142374632276,46.661160780345,14251.512706351701
Missouri,149,8.551617199300628,0.682377275714467,0.31000000000000016,11.351788882849208,35.72540463016499,12010.551783796967
Montana,49,0.31493562644734024,0.2145042952023305,0.5000000000000003,5.23534879636163,16.58399686222016,460.84766106223395
Nebraska,134,0.1587937004212716,0.14937395253881922,0.24000000000000007,8.134818596363642,55.541168618290264,12947.773854526755
Nevada,167,6.515160751587241,3.459326947314683,0.6800000000000005,11.85396544200031,40.00066352422506,7491.165562522979
New Hampshire,153,1.3005283628478195,0.802167106932132,0.3300000000000002,12.571032415553002,45.69531537308891,4458.8648105808825
New Jersey,147,23.859731779888254,36.843726989635876,0.22000000000000006,8.966575398827178,38.29073660488302,149067.7724176693
New Mexico,158,1.8963492929488328,1.4602321248672012,0.3800000000000002,11.193695144669155,51.28576755054576,7525.539057840046
New York,157,103.19316659701738,35.07488091468664,0.6500000000000005,9.16403038372972,39.54946086446947,352199.92883406725
North Carolina,208,2.8949498233086413,8.433620909400828,0.5400000000000004,13.606023007791173,54.83407122619779,25706.314971713255
North Dakota,-166,9.972882851351068,9.96374763425028,0.6100000000000004,9.590383364051277,-238.4634906176151,821.4399989010516
Northern Mariana Islands,1566,0.07095071785556605,0.0829911065787357,0.28000000000000014,61.19866288572794,683.4673596880136,732143.39800005
Ohio,173,6.798002187402405,7.9296283706410415,0.6600000000000005,11.42587406954327,46.572974809102526,33041.50673761719
Oklahoma,165,4.5968588424655925,5.292579872481888,0.18000000000000002,12.806463127020011,39.909119584177766,6077.328694517286
Oregon,159,2.6618060924122338,0.44357762031840986,0.19000000000000003,12.862208867744913,45.20836951329262,4020.5530241844367
Pennsylvania,198,11.274476873543836,18.62470121129972,0.5400000000000004,10.085977491114846,43.87823473649147,70468.01594663125
Puerto Rico,152,2.78932552670509,0.9236402106057465,0.6000000000000004,12.867657162220606,40.136532520177816,3147.50332257411
Rhode Island,133,1.5104618630098732,1.387397183196109,0.6300000000000004,8.30897817358809,43.446819464509844,13293.250574338559
South Carolina,165,11.420995384338104,7.470398139477322,0.4600000000000003,12.837000731420368,44.6553519293373,10127.821687477654
South Dakota,142,2.3685782290819155,1.0550615669726229,0.5100000000000003,9.56064715341058,42.175533636582465,4298.122365025401
Tennessee,194,7.343548892445612,1.4453590826164042,0.27000000000000013,13.408017578669508,49.53549197418689,22482.44179067318
Texas,213,19.903529337352353,23.155392100895494,0.5600000000000004,13.608912038296733,55.410743150997284,62225.570725222635
Utah,178,3.8760423713901377,5.309886678384358,0.5900000000000004,13.899082990759885,47.59195411055525,9311.763967124209
Vermont,65,0.46075485006097994,0.6307445036293351,0.28000000000000014,5.959227047254032,20.602919935791544,912.5176112530243
Virgin Islands,52,0.07721931840962892,0.08537690842245454,0.4900000000000003,9.650632969523823,10.510550890171723,67.84931661529862
Virginia,190,6.097051306480657,1.5517928651979256,0.23000000000000007,11.986763006688578,56.6489246501563,43590.622384857845
Washington,166,7.0679713932787545,6.9566471764283975,0.22000000000000006,11.784376808111997,42.945360061258754,18690.5089555603
West Virginia,99,1.3479375005602448,1.0726577897010903,0.39000000000000024,9.253547912390763,27.713961804536297,1482.6593295141745
Wisconsin,230,4.138165903676389,6.25961782196937,0.24000000000000007,15.751815262512775,59.13126926216257,20566.395575330822
Wyoming,120,0.4533126498586222,0.4597493186904037,0.42000000000000026,11.124212068478727,35.805810975513246,801.380173391631
