state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,200,9.41302662534176,3.941024622100376,0.6800000000000005,14.86505877345537,54.07958115933026,18493.987434267776
Alaska,61,0.36944769906966207,0.36286920911295045,0.43000000000000027,7.180404310065425,18.307128448662255,381.8747275457071
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,199,7.0295313988000645,10.152959154390135,0.42000000000000026,14.18874728424095,54.27071536663831,19985.70607303482
Arkansas,204,13.449050662424954,21.581388750051214,0.5200000000000004,14.43900468931485,50.7507380557805,6840.1617992816955
California,248,29.16353509378623,23.40019401298898,0.2600000000000001,13.704604686385188,72.33719596248012,109351.2842732614
Colorado,200,2.791530950675768,11.353933761085381,0.3200000000000002,12.29224911055502,48.55753901288323,25960.11282430588
Connecticut,168,6.436973334815865,14.401911206261758,0.6800000000000005,10.685588403154474,41.78559030136371,41358.305150898086
Delaware,156,2.3609405786459265,1.3717913511070319,0.4500000000000003,11.09758556236935,45.64557840062363,9446.414723931184
Diamond Princess,8,6.383256197150639e-10,0.0084679576308826,0.6600000000000005,0.3653153752831531,-0.1533007923545699,49.00000000697342
District of Columbia,220,1.6961296196763493,2.830257089005327,0.43000000000000027,12.546510697409202,46.4875943738831,9199.008629175623
Florida,192,31.48452286785062,10.2344106640949,0.3700000000000002,11.63605276152456,42.86289110711657,49389.13052213165
Georgia,186,14.816787505072208,5.177640656798183,0.15,11.798940518374618,47.1234016236905,43752.32968677765
Grand Princess,32,0.2930125480825349,0.3029542153663499,0.6000000000000004,3.2641357458188733,9.739821783970626,104.08857144382091
Guam,56,0.1711337675685672,0.16955302078912926,0.6700000000000005,7.840292145923041,15.42919354373124,154.78636006407203
Hawaii,58,0.34103146026536635,0.1373967555147657,0.3400000000000002,5.989913969103346,19.276211571719788,630.832001098289
Idaho,109,2.0884350176398447,1.7131811520422822,0.6300000000000004,10.29097957091276,24.349356580036837,2486.658175867697
Illinois,230,7.010618993775548,24.564039340282825,0.6800000000000005,12.880502460838903,57.50660729319789,134924.202651715
Indiana,-1123,83.39395779834483,373.08022884774334,0.5600000000000004,75.72892840595829,-1866.2912498191167,14305.787872984996
Iowa,149,0.8753456053701321,1.5798656602629442,0.3800000000000002,9.416496392298914,55.59322384263119,19087.86986242682
Kansas,143,1.2793434501380418,0.9251445102527113,0.6200000000000004,9.92309660850931,48.923359966371834,10206.77091350202
Kentucky,-60,43.001026041405765,72.3269950162988,0.5300000000000004,1.833324781356147,-77.07344485297624,3136.314294068279
Louisiana,139,13.284000415551056,7.291671234529983,0.6200000000000004,9.663780957184205,32.94875632686785,35167.60219562335
Maine,264,1.7612702694377471,0.9786322553952023,0.39000000000000024,19.11335712052148,53.29936759877213,2784.0444330892965
Maryland,214,11.384338964512741,9.647668436119487,0.40000000000000024,12.45139055362504,54.98143206256873,54939.14552113196
Massachusetts,165,3.9517093647833774,11.804675212700692,0.3400000000000002,9.796676597071547,47.08990337968928,93243.52356161783
Michigan,121,11.662016600727874,11.630783244565741,0.6900000000000005,8.099614811728063,31.92942080604691,49623.73622544488
Minnesota,182,1.0425562083793372,0.22554847228710398,0.28000000000000014,11.037146101040419,66.21620494944003,31678.835214476865
Mississippi,179,3.4749450178922827,7.746842480599184,0.24000000000000007,13.184907366826288,48.671929623415735,15273.742120799541
Missouri,153,8.794289538143515,2.2379682802331105,0.5900000000000004,10.803914303681639,36.0274083847152,12050.22911389003
Montana,89,0.41990993120563513,0.37278030063716316,0.6100000000000004,5.561163605371994,16.115201762264864,458.0008519744208
Nebraska,142,0.2856199335557884,0.17229361895323417,0.31000000000000016,8.468050511438234,56.20698499973538,13300.47541631286
Nevada,179,5.061304877325871,4.91082596113968,0.3300000000000002,12.328104218457058,40.86762767190929,7789.1029451856175
New Hampshire,161,1.5606186953932486,0.7552815181780023,0.4800000000000003,13.164054051992155,47.89471833499183,4828.847867199727
New Jersey,170,25.093625084930654,44.08360040651177,0.5300000000000004,9.796732969381349,38.88253507360881,153550.22154662953
New Mexico,173,1.945077208286012,2.698109859292522,0.21000000000000005,11.95685344583057,53.06979876465235,8034.346125590032
New York,164,15.485344482059325,74.9556571244428,0.4500000000000003,8.625117181190786,39.22799819336386,349105.1751019191
North Carolina,242,5.567518431278082,10.918927603046559,0.4700000000000003,15.698170495926666,62.499829190621334,33351.34764869036
North Dakota,197,0.5082441076956044,0.9378951192219015,0.4900000000000003,14.678008416281926,57.17020070369619,3565.2473441036805
Northern Mariana Islands,1498,0.06963647444128995,0.07499105107293384,0.42000000000000026,60.9599351060491,677.5523194194694,690697.9810468509
Ohio,173,4.306229524387753,12.41025466234979,0.2500000000000001,11.513790184361673,47.35678309922528,33822.593162553145
Oklahoma,166,5.076415523648865,4.860691640594125,0.5500000000000004,13.110537719875866,40.148854185391954,6172.41761435692
Oregon,178,2.6495252495800017,2.228769969971913,0.28000000000000014,13.505231472941633,46.9502515201155,4207.248429906787
Pennsylvania,179,20.945106473870677,12.450437479493933,0.4500000000000003,10.305528308114704,43.39942018703927,70586.1342106286
Puerto Rico,184,2.041722215420323,3.076636845218648,0.23000000000000007,15.205976967124665,47.174160741566226,3916.477266317759
Rhode Island,138,2.554751147541197,1.7078532716100006,0.5800000000000004,9.267277328827582,45.56892047540576,14365.618140818515
South Carolina,165,10.924155833397027,1.03682317679323,0.23000000000000007,12.913577092308792,45.18293096006793,10308.896272587232
South Dakota,169,2.121128552574224,1.9252774794395466,0.30000000000000016,10.113379367281842,43.657534504056514,4569.018811639619
Tennessee,193,7.27718178183246,4.501568324968263,0.3500000000000002,13.804928894970095,50.82229827990455,23217.737974066193
Texas,254,24.835713390830424,3.0655832446587614,0.23000000000000007,13.997055819885372,57.703966886848015,66745.05398587663
Utah,233,4.468647247441636,5.63532458676558,0.24000000000000007,14.17873940812727,48.72268046866557,9627.021657703754
Vermont,64,0.5705029095858852,0.5736302935267004,0.4600000000000003,6.112369652980931,20.555389277868073,914.6844160946576
Virgin Islands,-1131127835,0.5582394223513023,0.7932361756366807,0.3300000000000002,-156029913.15742162,23378342.42171606,101.06178211889998
Virginia,204,6.003325184468894,5.179075728088103,0.17,12.487680200048427,58.360256757210294,46195.39544190829
Washington,172,7.650247905191435,1.4175532442165322,0.23000000000000007,11.89441667473396,43.915506757711015,19116.388968444833
West Virginia,116,1.611548661650536,1.3812475214902944,0.27000000000000013,10.7495756646167,30.430012517617314,1610.5483154107596
Wisconsin,270,4.574112381794382,4.409231147066691,0.2600000000000001,15.669509169910272,59.40697493318084,20716.02963577039
Wyoming,132,0.5264171461254222,0.5941957092620768,0.3800000000000002,12.086724436685477,37.64640241272848,849.321991984094
