state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,559,14.566855018560025,4.991699028186117,0.2600000000000001,31.017507772176117,163.0372690831193,274858.775702184
Alaska,1236,0.562469158431709,0.40180286574656515,0.41000000000000025,32.007418991567945,533.8649164424867,766346947.2269773
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,327,1.740322376796118,3.1489739872302187,0.5700000000000004,16.92351988296123,118.6471548303638,222905.94644933293
Arkansas,477,26.549105395961842,21.66453656477077,0.5400000000000004,25.984981137681295,137.1978876640569,80588.1638215919
California,651,146.91486527314999,123.24909387530748,0.2500000000000001,32.13040950821751,180.73822380595485,1377384.6049597024
Colorado,510,24.942127293809666,39.193303274998435,0.39000000000000024,32.91831646699097,88.21097817175878,52418.13898900056
Connecticut,207,17.221439004550195,9.291675683231055,0.20000000000000004,13.597252718474627,46.370995242557065,47524.33778984528
Delaware,275,7.539288285306314,3.258968700140326,0.3800000000000002,21.55575338875057,64.00054419626288,14316.775858175279
Diamond Princess,-8,0.008406013214779786,0.004483350715405907,0.6600000000000005,0.37675898924718254,-10.407686848061218,48.91836734717529
District of Columbia,241,3.210874636404757,2.069237503692703,0.6800000000000005,15.771698731022283,53.99593403928196,11013.075624808867
Florida,476,13.670225884079192,6.4675139319821895,0.2500000000000001,21.193459547483798,148.62865189714253,993133.1868597431
Georgia,1495,75.33636944337125,33.50327944332531,0.18000000000000002,42.98325152584595,556.0281226523358,2594202479.826339
Grand Princess,19,0.13095640496352245,0.3254874710940207,0.5400000000000004,1.060014652771873,12.539001841831434,103.15787670254132
Guam,1005,0.8219018989129206,0.17713343573558016,0.29000000000000015,78.65483549384089,328.99190510427127,4711.863337430265
Hawaii,1808,1.8292288146981415,1.127864765014276,0.6200000000000004,49.08985431565519,739.0664023782379,467986947.1608268
Idaho,642,1.4225621921286533,0.8628639772598368,0.40000000000000024,29.79273877375092,211.6390629191802,282184.14579519915
Illinois,312,47.97908089347955,22.65804051823293,0.15,19.509930086522356,68.86898405789012,172546.6634324207
Indiana,429,57.66300319893574,46.176915178935054,0.4900000000000003,30.007425491851524,91.46233712967606,73807.93206938809
Iowa,475,19.9123509477176,26.182938901796152,0.27000000000000013,28.862970340215167,104.46321499598577,54984.14538686897
Kansas,597,6.721508320225635,22.142422586027486,0.41000000000000025,39.777464336920715,151.19594907053198,64168.870814230235
Kentucky,743,22.99277306480485,20.432109097939048,0.6600000000000005,44.04491186399756,199.04144703372643,136214.57783405014
Louisiana,2060,65.41851611316207,37.25980145806925,0.6400000000000005,55.59027333757972,774.0715645325116,9864462718.877726
Maine,295,1.2047881795452646,1.626790246405855,0.5900000000000004,25.223454535521757,72.41065870901849,4133.6042469738295
Maryland,323,25.521120372051566,30.840409975195904,0.40000000000000024,20.931461731245594,72.67003997045452,85391.53410917865
Massachusetts,251,16.299119059572472,9.140269866476356,0.40000000000000024,13.16785561528085,52.56872375710448,111931.02962568088
Michigan,348,41.526472808041234,16.526781072701144,0.23000000000000007,22.741094435557994,53.774442382657,84680.20305852711
Minnesota,407,16.08101595112837,4.97896291272238,0.4700000000000003,26.0115897870655,100.42664425714862,64338.47204847404
Mississippi,737,13.136190927726929,24.90009263893987,0.3200000000000002,39.570081879667065,212.47952527091584,433540.7540062405
Missouri,1788,12.492434936520624,23.751309872793687,0.29000000000000015,44.18115513174875,686.0701780799202,11857296393.174559
Montana,1058,0.49725230986662255,0.5558390792377854,0.27000000000000013,28.09039596723105,467.7763433165682,507035795.37215835
Nebraska,338,11.61677275445798,7.678040677049984,0.3400000000000002,21.535388600190437,81.17549501147828,26038.16606773547
Nevada,1373,11.123882250184451,0.17907033088064395,0.16,35.43751387171062,511.45832526811057,1586174893.0431173
New Hampshire,246,1.1333383443743437,3.3562352246176657,0.21000000000000005,18.52973968635867,59.27651470274022,6405.265070763727
