state,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Alabama,482,8.539546836277918,5.063717617506253,0.24000000000000007,27.105700583702102,138.03160922739502,166350.49930420867
Alaska,407,0.31834094724916334,0.4068921296100954,0.6800000000000005,26.80468372694956,156.07600583960945,9222.779069706405
American Samoa,-1,-1,-1,-1,-1,-1,-1
Arizona,324,1.5682057186527192,2.3761949531966096,0.30000000000000016,16.312021055701543,116.98634724485665,213467.62152874522
Arkansas,492,1.173923116402998,10.047344834714377,0.19000000000000003,29.353566554510586,141.60836666541985,90843.58848963349
California,525,47.57392090074105,53.198136889428355,0.18000000000000002,27.00490169652597,150.8206023480358,892409.8511797334
Colorado,632,40.145138157345976,27.62418626648871,0.6000000000000004,42.78951141502509,120.8627473975103,74234.47692235862
Connecticut,231,14.649683209168693,43.596463038307775,0.15,16.707245165191033,49.91080097715451,50911.95392186767
Delaware,439,3.8805996392712516,12.636699815654481,0.6800000000000005,34.0818826362242,85.16475219791043,18840.57640313336
Diamond Princess,11,0.0020188256090012597,0.006081379122722694,0.3300000000000002,1.4431356375469353,-2.3777908431156147,49.00316511798878
District of Columbia,358,3.1814846746981993,7.411201635018529,0.6800000000000005,28.083915305056703,70.45842756969796,14038.48467165999
Florida,378,2.410022765334221,5.46350602235946,0.42000000000000026,18.162494133673125,133.7446195122973,699118.999359937
Georgia,553,14.571347249625552,21.219469077406526,0.5700000000000004,30.049611758497733,145.30548035975744,368211.45817597845
Grand Princess,29,0.1127398695146277,0.19079485222339293,0.5900000000000004,3.163904859521953,10.490158279346245,103.22785864676011
Guam,633,0.5089416582404943,0.5008591440239193,0.23000000000000007,33.37403269839031,250.29728088794027,16428.169506463168
Hawaii,324,0.6655336487326852,0.7158829326786287,0.18000000000000002,16.609244955213054,161.5569083801344,14106.764808487591
Idaho,391,0.3299420752277882,0.5569710833966377,0.5800000000000004,21.9535753947375,136.62206223136587,41437.370746935136
Illinois,756,99.01103395489989,159.44332022171739,0.6400000000000005,45.15782257391257,125.54187055080067,320113.27259483637
Indiana,931,91.73327328622217,79.29303024308055,0.29000000000000015,51.59203672237915,164.94131923879874,173025.06107574305
Iowa,736,50.718507502582305,4.45320264569944,0.4900000000000003,44.896795849447486,166.3382936068039,120566.36957913506
Kansas,802,13.639853713448229,15.44918383915028,0.3600000000000002,43.580083573335436,178.87507085862,95484.05861402494
Kentucky,670,12.352577812061924,18.305713291045087,0.20000000000000004,41.74804929495203,183.70446254974064,112407.97531292304
Louisiana,626,24.923671459313482,26.87884760342541,0.6900000000000005,37.57990206745373,134.6862441031564,200826.41157518257
