country,tagged_day_zero,train_error,test_error,suggested_test_size,a,b,c
Afghanistan,242,0.8247119532244286,0.9368639715198571,0.5300000000000004,13.891147948187822,83.09285056376137,38049.38585227211
Albania,543,0.4568821850924816,0.5422598290039146,0.5700000000000004,34.3179998174508,176.92967057227304,20114.459730213915
Algeria,508,4.328154165183282,2.7344077591002605,0.20000000000000004,32.75909505179029,145.2660923983083,62575.95032187464
Andorra,4960,1.3573370481244436,1.3650155888987654,0.40000000000000024,167.20861855273247,1816.6291910831387,23634854.161538485
Angola,369,0.21263557556782606,0.22816217336848196,0.2500000000000001,24.761356497551944,144.692284208355,6504.734120187506
Antigua and Barbuda,260,0.3586655288307086,0.2728020901861573,0.6700000000000005,35.68857434107606,81.7444314456312,111.74761790902687
Argentina,569,5.354869290369917,5.445935889614508,0.24000000000000007,27.14578883017617,185.4388884307145,1124620.8067324427
Armenia,333,0.505962906774232,1.3128122594575136,0.28000000000000014,20.258142056056382,105.31131942068527,46428.58234854213
Australia,981,8.61788629099582,10.90329995173097,0.6900000000000005,59.186129253628316,204.50636381782545,57897.11420549854
Austria,3954,34.43044875235069,36.17250027955211,0.6800000000000005,133.05686177916363,1379.731285411066,235302919.9299684
Azerbaijan,371,0.8249132993282213,0.3636855709398542,0.23000000000000007,19.410759333782583,111.75298210204512,38979.05937450753
Bahamas,321,0.6490035939241022,0.675636738147054,0.15,16.034960635788742,152.2697114817102,4300.111989927377
Bahrain,521,3.9914981979273736,5.598080747160691,0.4500000000000003,31.882542675843343,147.61890953672858,70699.57923602306
Bangladesh,456,26.940771168859662,23.211857198182432,0.4800000000000003,23.303418504185466,113.09586673902295,353454.1393161349
Barbados,-2645312934,0.6253972336265424,0.5559533470743887,0.5400000000000004,-488966926.8519348,25473311.409930453,211.89561749794555
Belarus,289,10.158324665944933,7.655862347699942,0.41000000000000025,17.51604958755554,73.76552352099739,71393.32020829711
Belgium,1,77.39205959199084,95.49027613192683,0.6800000000000005,0.040165465821110045,1.30418945366987,52935.86153846154
Belize,149,0.59642839749776,0.4566814389254269,0.5100000000000003,9.431212182288421,75.67370272508454,1813.7604295169976
Benin,267,0.23501559517263815,0.2764461193913194,0.18000000000000002,18.287497065550934,91.49353456114083,2283.154678207152
Bhutan,-1943334893,1.3811691855757957,1.1904791864271271,0.30000000000000016,-245963004.6898971,17711693.558952063,208.0716906428846
Bolivia,398,2.9264828928665736,3.5293903132513287,0.16,22.08732276949361,127.44636325934665,140529.66438618756
Bosnia and Herzegovina,500,0.8715331080691687,1.3854897582015606,0.30000000000000016,31.651732836405724,165.42614975070012,37149.94086928801
Botswana,370,0.5702043861392591,0.5944371471122638,0.39000000000000024,25.302088769727106,143.2807413247396,4506.576479085862
Brazil,577,181.17054933277294,32.17510156092987,0.5900000000000004,26.804901310237966,142.36198343247023,5080938.445888999
Brunei,37,0.01618076108025682,0.020331117082434815,0.4400000000000003,5.451546198899449,6.5830004483153886,141.45332703976987
Bulgaria,464,0.42151094065892725,0.8171267585798098,0.6900000000000005,29.44234796759076,140.93196651736983,22363.373176241512
Burkina Faso,721,1.1960290667213758,0.890985537734939,0.5800000000000004,74.98421420767507,136.0260526829877,2428.990625439561
Burma,436,0.7912401387796674,0.8716140357331853,0.5300000000000004,10.838293090397318,256.3740207829323,16473516.978450494
Burundi,193,0.11559983298621972,0.09664745958736094,0.27000000000000013,18.39872152225488,55.39441733257341,481.25837799143386
Cabo Verde,462,0.4627054125484082,0.4404877302786236,0.22000000000000006,34.38553597805341,136.83508942348067,7892.602992190935
Cambodia,-1748349404,0.6480425044300415,0.6754235285108315,0.22000000000000006,-308301643.5350549,38961263.09945405,319.9684213832293
Cameroon,315,1.322919472258177,1.1541204533678033,0.6200000000000004,21.289034044360456,89.12598221542572,19887.483288252875
Canada,422,47.34537222657696,58.028575543184,0.6800000000000005,27.63005075224964,76.02478370045239,134737.48346628013
Central African Republic,151,0.20952992068794157,0.12275856973560548,0.5500000000000004,11.554796214544243,49.5690644421871,4724.715947172378
Chad,106,0.36655816345777653,0.30528012750041983,0.6500000000000005,10.129036563500419,35.990558952331575,955.919002489204
Chile,426,15.211526103063477,13.208758437320263,0.6500000000000005,20.39174171378169,101.66416005535194,420456.04958110006
China,92,0.23552523583619042,0.5659545400076947,0.43000000000000027,5.4264968862546565,19.9944890266409,85401.14105944768
