state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
Oklahoma,3/16/20,10,0,6,0,1
Oklahoma,3/17/20,17,0,7,0,2
Oklahoma,3/18/20,17,0,0,0,3
Oklahoma,3/19/20,44,1,27,1,4
Oklahoma,3/20/20,49,1,5,0,5
Oklahoma,3/21/20,53,1,4,0,6
Oklahoma,3/22/20,67,2,14,1,7
Oklahoma,3/23/20,81,2,14,0,8
Oklahoma,3/24/20,106,3,25,1,9
Oklahoma,3/25/20,164,5,58,2,10
Oklahoma,3/26/20,248,7,84,2,11
Oklahoma,3/27/20,322,8,74,1,12
Oklahoma,3/28/20,377,15,55,7,13
Oklahoma,3/29/20,429,16,52,1,14
Oklahoma,3/30/20,481,16,52,0,15
Oklahoma,3/31/20,568,23,87,7,16
Oklahoma,4/1/20,721,30,153,7,17
Oklahoma,4/2/20,881,34,160,4,18
Oklahoma,4/3/20,990,38,109,4,19
Oklahoma,4/4/20,1161,42,171,4,20
Oklahoma,4/5/20,1254,46,93,4,21
Oklahoma,4/6/20,1329,51,75,5,22
Oklahoma,4/7/20,1474,67,145,16,23
Oklahoma,4/8/20,1526,79,52,12,24
Oklahoma,4/9/20,1686,80,160,1,25
Oklahoma,4/10/20,1794,88,108,8,26
Oklahoma,4/11/20,1868,94,74,6,27
Oklahoma,4/12/20,1970,96,102,2,28
Oklahoma,4/13/20,2069,99,99,3,29
Oklahoma,4/14/20,2184,108,115,9,30
Oklahoma,4/15/20,2263,123,79,15,31
Oklahoma,4/16/20,2357,131,94,8,32
Oklahoma,4/17/20,2465,136,108,5,33
Oklahoma,4/18/20,2465,136,0,0,34
Oklahoma,4/19/20,2567,140,102,4,35
Oklahoma,4/20/20,2680,143,113,3,36
Oklahoma,4/21/20,2807,164,127,21,37
