state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
Georgia,3/11/20,23,0,6,0,1
Georgia,3/12/20,31,1,8,1,2
Georgia,3/13/20,42,1,11,0,3
Georgia,3/14/20,73,1,31,0,4
Georgia,3/15/20,99,1,26,0,5
Georgia,3/16/20,121,1,22,0,6
Georgia,3/17/20,146,1,25,0,7
Georgia,3/18/20,197,3,51,2,8
Georgia,3/19/20,287,10,90,7,9
Georgia,3/20/20,485,14,198,4,10
Georgia,3/21/20,555,20,70,6,11
Georgia,3/22/20,621,25,66,5,12
Georgia,3/23/20,772,25,151,0,13
Georgia,3/24/20,1026,32,254,7,14
Georgia,3/25/20,1247,40,221,8,15
Georgia,3/26/20,1525,48,278,8,16
Georgia,3/27/20,2000,64,475,16,17
Georgia,3/28/20,2366,69,366,5,18
Georgia,3/29/20,2651,80,285,11,19
Georgia,3/30/20,2808,87,157,7,20
Georgia,3/31/20,3929,111,1121,24,21
Georgia,4/1/20,4638,139,709,28,22
Georgia,4/2/20,5348,163,710,24,23
Georgia,4/3/20,5831,184,483,21,24
Georgia,4/4/20,6160,201,329,17,25
Georgia,4/5/20,6647,211,487,10,26
Georgia,4/6/20,7314,229,667,18,27
Georgia,4/7/20,8822,329,1508,100,28
Georgia,4/8/20,9901,362,1079,33,29
Georgia,4/9/20,10566,379,665,17,30
Georgia,4/10/20,11485,416,919,37,31
Georgia,4/11/20,12159,429,674,13,32
Georgia,4/12/20,12452,433,293,4,33
Georgia,4/13/20,13315,465,863,32,34
Georgia,4/14/20,14578,525,1263,60,35
Georgia,4/15/20,14987,552,409,27,36
Georgia,4/16/20,15669,587,682,35,37
Georgia,4/17/20,17194,650,1525,63,38
