state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
District of Columbia,3/16/2020,22,0,22,0,1
District of Columbia,3/17/2020,22,0,0,0,2
District of Columbia,3/18/2020,31,0,9,0,3
District of Columbia,3/19/2020,40,0,9,0,4
District of Columbia,3/20/2020,71,1,31,1,5
District of Columbia,3/21/2020,98,0,27,-1,6
District of Columbia,3/22/2020,102,2,4,2,7
District of Columbia,3/23/2020,120,2,18,0,8
District of Columbia,3/24/2020,141,2,21,0,9
District of Columbia,3/25/2020,187,2,46,0,10
District of Columbia,3/26/2020,231,3,44,1,11
District of Columbia,3/27/2020,271,3,40,0,12
District of Columbia,3/28/2020,304,4,33,1,13
District of Columbia,3/29/2020,342,5,38,1,14
District of Columbia,3/30/2020,401,9,59,4,15
District of Columbia,3/31/2020,495,9,94,0,16
District of Columbia,4/1/2020,586,9,91,0,17
District of Columbia,4/2/2020,653,12,67,3,18
District of Columbia,4/3/2020,757,15,104,3,19
District of Columbia,4/4/2020,902,21,145,6,20
District of Columbia,4/5/2020,1002,22,100,1,21
District of Columbia,4/6/2020,1097,24,95,2,22
District of Columbia,4/7/2020,1211,22,114,-2,23
District of Columbia,4/8/2020,1440,27,229,5,24
District of Columbia,4/9/2020,1523,32,83,5,25
District of Columbia,4/10/2020,1660,38,137,6,26
District of Columbia,4/11/2020,1778,47,118,9,27
District of Columbia,4/12/2020,1875,50,97,3,28
District of Columbia,4/13/2020,1955,52,80,2,29
District of Columbia,4/14/2020,2058,67,103,15,30
District of Columbia,4/15/2020,2197,72,139,5,31
District of Columbia,4/16/2020,2350,81,153,9,32
District of Columbia,4/17/2020,2476,86,126,5,33
