state,date,confirmed,deaths,new_confirmed,new_deaths,tagged_day
Colorado,3/10/2020,14,0,7,0,1
Colorado,3/11/2020,30,0,16,0,2
Colorado,3/12/2020,45,0,15,0,3
Colorado,3/13/2020,76,1,31,1,4
Colorado,3/14/2020,101,0,25,-1,5
Colorado,3/15/2020,99,1,-2,1,6
Colorado,3/16/2020,132,1,33,0,7
Colorado,3/17/2020,167,2,35,1,8
Colorado,3/18/2020,218,2,51,0,9
Colorado,3/19/2020,277,4,59,2,10
Colorado,3/20/2020,363,4,86,0,11
Colorado,3/21/2020,475,6,112,2,12
Colorado,3/22/2020,591,6,116,0,13
Colorado,3/23/2020,704,7,113,1,14
Colorado,3/24/2020,723,8,19,1,15
Colorado,3/25/2020,1021,16,298,8,16
Colorado,3/26/2020,1430,19,409,3,17
Colorado,3/27/2020,1433,27,3,8,18
Colorado,3/28/2020,1740,31,307,4,19
Colorado,3/29/2020,2307,47,567,16,20
Colorado,3/30/2020,2311,47,4,0,21
Colorado,3/31/2020,2966,69,655,22,22
Colorado,4/1/2020,2982,69,16,0,23
Colorado,4/2/2020,3342,80,360,11,24
Colorado,4/3/2020,3742,97,400,17,25
Colorado,4/4/2020,4188,111,446,14,26
Colorado,4/5/2020,4950,140,762,29,27
Colorado,4/6/2020,5183,150,233,10,28
Colorado,4/7/2020,5429,179,246,29,29
Colorado,4/8/2020,5655,193,226,14,30
Colorado,4/9/2020,5655,193,0,0,31
Colorado,4/10/2020,6202,226,547,33,32
Colorado,4/11/2020,6513,250,311,24,33
Colorado,4/12/2020,7307,289,794,39,34
Colorado,4/13/2020,7691,306,384,17,35
Colorado,4/14/2020,7950,327,259,21,36
Colorado,4/15/2020,7956,328,6,1,37
Colorado,4/16/2020,8286,355,330,27,38
Colorado,4/17/2020,8691,372,405,17,39
